reclat,reclon,
42.97321, -78.83199,
42.97320, -78.83202,
42.97318, -78.83201,
42.97321, -78.83201,
42.97323, -78.83201,
42.97327, -78.83203,
42.97326, -78.83207,
42.97325, -78.83206,
42.97325, -78.83203,
42.97324, -78.83202,
42.97325, -78.83204,
42.97323, -78.83206,
42.97325, -78.83206,
42.97322, -78.83207,
42.97324, -78.83207,
42.97323, -78.83209,
42.97321, -78.83207,
42.97319, -78.83206,
42.97322, -78.83204,
42.97321, -78.83200,
42.97322, -78.83204,
42.97320, -78.83205,
42.97321, -78.83202,
42.97324, -78.83201,
42.97327, -78.83199,
42.97326, -78.83202,
42.97328, -78.83203,
42.97326, -78.83203,
42.97323, -78.83204,
42.97321, -78.83205,
42.97322, -78.83201,
42.97324, -78.83200,
42.97326, -78.83202,
42.97325, -78.83201,
42.97326, -78.83205,
42.97325, -78.83210,
42.97325, -78.83207,
42.97323, -78.83205,
42.97321, -78.83205,
42.97322, -78.83203,
42.97324, -78.83201,
42.97325, -78.83202,
42.97326, -78.83208,
42.97324, -78.83208,
42.97325, -78.83206,
42.97327, -78.83211,
42.97328, -78.83209,
42.97326, -78.83207,
42.97325, -78.83206,
42.97323, -78.83206,
42.97325, -78.83206,
42.97327, -78.83206,
42.97328, -78.83203,
42.97326, -78.83202,
42.97324, -78.83202,
42.97323, -78.83204,
42.97325, -78.83203,
42.97324, -78.83206,
42.97323, -78.83207,
42.97325, -78.83206,
42.97326, -78.83207,
42.97324, -78.83207,
42.97325, -78.83205,
42.97327, -78.83207,
42.97325, -78.83207,
42.97326, -78.83210,
42.97324, -78.83211,
42.97322, -78.83210,
42.97320, -78.83210,
42.97322, -78.83208,
42.97323, -78.83206,
42.97324, -78.83207,
42.97326, -78.83209,
42.97323, -78.83209,
42.97321, -78.83210,
42.97323, -78.83209,
42.97324, -78.83211,
42.97326, -78.83212,
42.97326, -78.83209,
42.97324, -78.83208,
42.97322, -78.83208,
42.97323, -78.83205,
42.97325, -78.83203,
42.97327, -78.83197,
42.97325, -78.83197,
42.97324, -78.83199,
42.97326, -78.83199,
42.97328, -78.83202,
42.97331, -78.83201,
42.97331, -78.83199,
42.97331, -78.83196,
42.97329, -78.83194,
42.97327, -78.83195,
42.97325, -78.83194,
42.97323, -78.83198,
42.97323, -78.83195,
42.97325, -78.83192,
42.97325, -78.83189,
42.97324, -78.83192,
42.97322, -78.83191,
42.97323, -78.83188,
42.97325, -78.83189,
42.97326, -78.83191,
42.97328, -78.83194,
42.97330, -78.83197,
42.97331, -78.83197,
42.97333, -78.83199,
42.97333, -78.83202,
42.97331, -78.83205,
42.97330, -78.83207,
42.97328, -78.83208,
42.97326, -78.83208,
42.97326, -78.83211,
42.97327, -78.83208,
42.97328, -78.83205,
42.97329, -78.83203,
42.97327, -78.83203,
42.97325, -78.83206,
42.97325, -78.83208,
42.97326, -78.83207,
42.97325, -78.83210,
42.97327, -78.83209,
42.97327, -78.83211,
42.97326, -78.83209,
42.97324, -78.83209,
42.97323, -78.83207,
42.97325, -78.83205,
42.97325, -78.83208,
42.97325, -78.83211,
42.97326, -78.83209,
42.97325, -78.83206,
42.97326, -78.83204,
42.97326, -78.83207,
42.97327, -78.83204,
42.97325, -78.83205,
42.97329, -78.83205,
42.97329, -78.83208,
42.97328, -78.83211,
42.97332, -78.83207,
42.97334, -78.83206,
42.97331, -78.83206,
42.97329, -78.83207,
42.97326, -78.83207,
42.97324, -78.83207,
42.97323, -78.83209,
42.97321, -78.83208,
42.97322, -78.83206,
42.97324, -78.83207,
42.97326, -78.83205,
42.97328, -78.83205,
42.97327, -78.83207,
42.97326, -78.83208,
42.97324, -78.83209,
42.97325, -78.83208,
42.97324, -78.83208,
42.97325, -78.83207,
42.97326, -78.83209,
42.97328, -78.83207,
42.97326, -78.83210,
42.97325, -78.83208,
42.97324, -78.83205,
42.97323, -78.83203,
42.97325, -78.83204,
42.97324, -78.83207,
42.97325, -78.83205,
42.97325, -78.83208,
42.97326, -78.83205,
42.97328, -78.83203,
42.97328, -78.83206,
42.97327, -78.83208,
42.97325, -78.83210,
42.97323, -78.83210,
42.97325, -78.83209,
42.97327, -78.83207,
42.97325, -78.83205,
42.97325, -78.83208,
42.97323, -78.83208,
42.97321, -78.83207,
42.97324, -78.83206,
42.97325, -78.83205,
42.97324, -78.83206,
42.97322, -78.83211,
42.97323, -78.83209,
42.97325, -78.83206,
42.97326, -78.83206,
42.97325, -78.83208,
42.97325, -78.83205,
42.97323, -78.83204,
42.97325, -78.83205,
42.97325, -78.83207,
42.97327, -78.83206,
42.97325, -78.83208,
42.97326, -78.83206,
42.97324, -78.83206,
42.97326, -78.83204,
42.97328, -78.83203,
42.97330, -78.83202,
42.97331, -78.83202,
42.97329, -78.83203,
42.97323, -78.83204,
42.97321, -78.83204,
42.97324, -78.83206,
42.97324, -78.83208,
42.97322, -78.83209,
42.97323, -78.83207,
42.97324, -78.83204,
42.97325, -78.83202,
42.97323, -78.83203,
42.97321, -78.83210,
42.97323, -78.83209,
42.97325, -78.83210,
42.97324, -78.83206,
42.97326, -78.83205,
42.97327, -78.83207,
42.97327, -78.83210,
42.97326, -78.83207,
42.97325, -78.83206,
42.97325, -78.83209,
42.97323, -78.83210,
42.97324, -78.83212,
42.97325, -78.83209,
42.97325, -78.83206,
42.97326, -78.83202,
42.97324, -78.83201,
42.97324, -78.83203,
42.97327, -78.83203,
42.97325, -78.83205,
42.97325, -78.83205,
42.97323, -78.83204,
42.97325, -78.83204,
42.97323, -78.83203,
42.97323, -78.83201,
42.97323, -78.83204,
42.97324, -78.83206,
42.97326, -78.83207,
42.97327, -78.83204,
42.97325, -78.83206,
42.97323, -78.83207,
42.97321, -78.83209,
42.97323, -78.83208,
42.97325, -78.83206,
42.97327, -78.83206,
42.97328, -78.83204,
42.97330, -78.83202,
42.97331, -78.83199,
42.97333, -78.83199,
42.97331, -78.83201,
42.97330, -78.83202,
42.97328, -78.83204,
42.97329, -78.83201,
42.97327, -78.83203,
42.97325, -78.83204,
42.97323, -78.83207,
42.97326, -78.83207,
42.97324, -78.83206,
42.97327, -78.83203,
42.97322, -78.83206,
42.97326, -78.83207,
42.97325, -78.83204,
42.97326, -78.83203,
42.97326, -78.83205,
42.97324, -78.83206,
42.97323, -78.83207,
42.97322, -78.83204,
42.97323, -78.83203,
42.97322, -78.83205,
42.97324, -78.83203,
42.97324, -78.83200,
42.97323, -78.83202,
42.97323, -78.83210,
42.97323, -78.83208,
42.97322, -78.83205,
42.97325, -78.83205,
42.97326, -78.83207,
42.97324, -78.83208,
42.97324, -78.83211,
42.97325, -78.83210,
42.97324, -78.83207,
42.97324, -78.83210,
42.97324, -78.83207,
42.97325, -78.83205,
42.97321, -78.83214,
42.97323, -78.83206,
42.97321, -78.83207,
42.97324, -78.83208,
42.97322, -78.83208,
42.97320, -78.83210,
42.97321, -78.83207,
42.97323, -78.83205,
42.97321, -78.83205,
42.97321, -78.83203,
42.97322, -78.83200,
42.97321, -78.83203,
42.97322, -78.83205,
42.97325, -78.83204,
42.97324, -78.83207,
42.97324, -78.83210,
42.97321, -78.83209,
42.97323, -78.83211,
42.97321, -78.83212,
42.97321, -78.83209,
42.97323, -78.83206,
42.97325, -78.83204,
42.97324, -78.83206,
42.97326, -78.83206,
42.97327, -78.83208,
42.97324, -78.83212,
42.97325, -78.83214,
42.97325, -78.83217,
42.97324, -78.83215,
42.97325, -78.83214,
42.97327, -78.83216,
42.97329, -78.83217,
42.97329, -78.83219,
42.97328, -78.83217,
42.97327, -78.83215,
42.97326, -78.83213,
42.97325, -78.83210,
42.97324, -78.83208,
42.97322, -78.83207,
42.97324, -78.83208,
42.97322, -78.83206,
42.97321, -78.83204,
42.97321, -78.83206,
42.97322, -78.83209,
42.97323, -78.83207,
42.97324, -78.83208,
42.97322, -78.83207,
42.97320, -78.83208,
42.97322, -78.83208,
42.97324, -78.83208,
42.97323, -78.83210,
42.97322, -78.83207,
42.97324, -78.83208,
42.97325, -78.83206,
42.97324, -78.83203,
42.97323, -78.83206,
42.97320, -78.83200,
42.97319, -78.83208,
42.97319, -78.83204,
42.97319, -78.83200,
42.97320, -78.83204,
42.97324, -78.83199,
42.97320, -78.83199,
42.97319, -78.83207,
42.97321, -78.83198,
42.97324, -78.83195,
42.97324, -78.83198,
42.97325, -78.83203,
42.97325, -78.83205,
42.97324, -78.83204,
42.97323, -78.83205,
42.97323, -78.83203,
42.97322, -78.83205,
42.97324, -78.83206,
42.97324, -78.83204,
42.97322, -78.83204,
42.97321, -78.83201,
42.97322, -78.83199,
42.97324, -78.83200,
42.97325, -78.83201,
42.97326, -78.83205,
42.97325, -78.83203,
42.97325, -78.83206,
42.97323, -78.83205,
42.97322, -78.83203,
42.97321, -78.83201,
42.97321, -78.83203,
42.97323, -78.83205,
42.97324, -78.83204,
42.97325, -78.83201,
42.97323, -78.83201,
42.97324, -78.83205,
42.97326, -78.83207,
42.97325, -78.83205,
42.97324, -78.83201,
42.97323, -78.83203,
42.97319, -78.83207,
42.97322, -78.83205,
42.97322, -78.83209,
42.97322, -78.83210,
42.97322, -78.83208,
42.97321, -78.83207,
42.97323, -78.83204,
42.97326, -78.83202,
42.97325, -78.83201,
42.97325, -78.83201,
42.97323, -78.83201,
42.97323, -78.83198,
42.97321, -78.83196,
42.97321, -78.83199,
42.97320, -78.83201,
42.97319, -78.83203,
42.97321, -78.83201,
42.97322, -78.83199,
42.97322, -78.83202,
42.97323, -78.83206,
42.97327, -78.83207,
42.97329, -78.83207,
42.97316, -78.83208,
42.97310, -78.83206,
42.97308, -78.83205,
42.97306, -78.83204,
42.97311, -78.83205,
42.97309, -78.83206,
42.97312, -78.83208,
42.97321, -78.83206,
42.97319, -78.83203,
42.97319, -78.83203,
42.97321, -78.83203,
42.97319, -78.83202,
42.97321, -78.83204,
42.97325, -78.83200,
42.97328, -78.83200,
42.97326, -78.83204,
42.97323, -78.83206,
42.97321, -78.83206,
42.97324, -78.83203,
42.97327, -78.83204,
42.97323, -78.83196,
42.97326, -78.83196,
42.97328, -78.83198,
42.97324, -78.83192,
42.97322, -78.83190,
42.97322, -78.83193,
42.97320, -78.83190,
42.97322, -78.83192,
42.97320, -78.83196,
42.97320, -78.83200,
42.97321, -78.83201,
42.97322, -78.83205,
42.97320, -78.83204,
42.97321, -78.83203,
42.97320, -78.83202,
42.97322, -78.83203,
42.97326, -78.83203,
42.97327, -78.83204,
42.97328, -78.83201,
42.97327, -78.83203,
42.97329, -78.83201,
42.97330, -78.83203,
42.97330, -78.83205,
42.97328, -78.83206,
42.97326, -78.83205,
42.97324, -78.83205,
42.97326, -78.83200,
42.97327, -78.83196,
42.97326, -78.83193,
42.97327, -78.83196,
42.97329, -78.83198,
42.97330, -78.83197,
42.97331, -78.83194,
42.97317, -78.83194,
42.97327, -78.83191,
42.97332, -78.83190,
42.97336, -78.83193,
42.97333, -78.83194,
42.97334, -78.83193,
42.97336, -78.83194,
42.97332, -78.83196,
42.97329, -78.83196,
42.97327, -78.83198,
42.97325, -78.83200,
42.97324, -78.83204,
42.97323, -78.83207,
42.97325, -78.83206,
42.97327, -78.83206,
42.97329, -78.83207,
42.97329, -78.83209,
42.97333, -78.83209,
42.97335, -78.83208,
42.97336, -78.83207,
42.97335, -78.83206,
42.97335, -78.83207,
42.97333, -78.83209,
42.97332, -78.83211,
42.97334, -78.83212,
42.97332, -78.83209,
42.97334, -78.83203,
42.97333, -78.83201,
42.97331, -78.83201,
42.97332, -78.83198,
42.97334, -78.83194,
42.97334, -78.83192,
42.97334, -78.83188,
42.97334, -78.83186,
42.97332, -78.83183,
42.97333, -78.83180,
42.97330, -78.83181,
42.97328, -78.83179,
42.97329, -78.83184,
42.97330, -78.83187,
42.97330, -78.83190,
42.97330, -78.83192,
42.97330, -78.83197,
42.97330, -78.83200,
42.97330, -78.83204,
42.97330, -78.83208,
42.97330, -78.83212,
42.97329, -78.83215,
42.97328, -78.83218,
42.97328, -78.83222,
42.97329, -78.83226,
42.97329, -78.83229,
42.97329, -78.83232,
42.97324, -78.83232,
42.97318, -78.83233,
42.97311, -78.83235,
42.97304, -78.83236,
42.97296, -78.83237,
42.97287, -78.83238,
42.97277, -78.83238,
42.97268, -78.83239,
42.97259, -78.83239,
42.97249, -78.83239,
42.97239, -78.83240,
42.97229, -78.83241,
42.97221, -78.83240,
42.97212, -78.83240,
42.97204, -78.83240,
42.97197, -78.83240,
42.97192, -78.83241,
42.97188, -78.83241,
42.97183, -78.83241,
42.97179, -78.83241,
42.97172, -78.83240,
42.97163, -78.83240,
42.97154, -78.83240,
42.97144, -78.83240,
42.97134, -78.83240,
42.97123, -78.83240,
42.97112, -78.83240,
42.97100, -78.83241,
42.97088, -78.83240,
42.97077, -78.83240,
42.97064, -78.83238,
42.97051, -78.83238,
42.97039, -78.83237,
42.97027, -78.83238,
42.97016, -78.83238,
42.97006, -78.83238,
42.96995, -78.83238,
42.96985, -78.83237,
42.96975, -78.83238,
42.96965, -78.83238,
42.96956, -78.83237,
42.96948, -78.83237,
42.96942, -78.83237,
42.96938, -78.83237,
42.96933, -78.83237,
42.96927, -78.83237,
42.96919, -78.83237,
42.96910, -78.83236,
42.96902, -78.83236,
42.96892, -78.83236,
42.96882, -78.83238,
42.96871, -78.83239,
42.96860, -78.83240,
42.96848, -78.83240,
42.96836, -78.83241,
42.96829, -78.83243,
42.96813, -78.83241,
42.96801, -78.83242,
42.96790, -78.83242,
42.96779, -78.83243,
42.96767, -78.83243,
42.96756, -78.83243,
42.96746, -78.83244,
42.96738, -78.83244,
42.96732, -78.83244,
42.96727, -78.83244,
42.96721, -78.83244,
42.96714, -78.83244,
42.96706, -78.83245,
42.96697, -78.83245,
42.96687, -78.83245,
42.96677, -78.83246,
42.96665, -78.83247,
42.96653, -78.83247,
42.96641, -78.83248,
42.96629, -78.83248,
42.96617, -78.83248,
42.96605, -78.83249,
42.96592, -78.83249,
42.96580, -78.83249,
42.96567, -78.83249,
42.96556, -78.83249,
42.96544, -78.83249,
42.96532, -78.83250,
42.96520, -78.83250,
42.96509, -78.83251,
42.96498, -78.83251,
42.96487, -78.83252,
42.96475, -78.83252,
42.96463, -78.83251,
42.96451, -78.83251,
42.96439, -78.83253,
42.96427, -78.83254,
42.96415, -78.83254,
42.96402, -78.83255,
42.96390, -78.83255,
42.96378, -78.83256,
42.96366, -78.83256,
42.96354, -78.83256,
42.96342, -78.83257,
42.96332, -78.83257,
42.96322, -78.83258,
42.96312, -78.83258,
42.96303, -78.83258,
42.96295, -78.83259,
42.96289, -78.83259,
42.96283, -78.83259,
42.96278, -78.83259,
42.96271, -78.83259,
42.96264, -78.83259,
42.96254, -78.83259,
42.96244, -78.83259,
42.96233, -78.83259,
42.96222, -78.83260,
42.96210, -78.83261,
42.96198, -78.83261,
42.96186, -78.83262,
42.96174, -78.83262,
42.96161, -78.83263,
42.96148, -78.83263,
42.96136, -78.83264,
42.96124, -78.83264,
42.96112, -78.83265,
42.96101, -78.83265,
42.96091, -78.83265,
42.96082, -78.83265,
42.96074, -78.83265,
42.96067, -78.83266,
42.96061, -78.83266,
42.96055, -78.83266,
42.96046, -78.83266,
42.96037, -78.83266,
42.96027, -78.83266,
42.96017, -78.83266,
42.96006, -78.83267,
42.95994, -78.83268,
42.95982, -78.83269,
42.95969, -78.83270,
42.95957, -78.83271,
42.95944, -78.83271,
42.95930, -78.83272,
42.95919, -78.83273,
42.95908, -78.83273,
42.95897, -78.83273,
42.95888, -78.83274,
42.95880, -78.83275,
42.95875, -78.83276,
42.95872, -78.83276,
42.95871, -78.83274,
42.95868, -78.83274,
42.95862, -78.83274,
42.95856, -78.83276,
42.95851, -78.83272,
42.95851, -78.83264,
42.95849, -78.83260,
42.95848, -78.83258,
42.95846, -78.83255,
42.95845, -78.83252,
42.95840, -78.83243,
42.95837, -78.83235,
42.95832, -78.83226,
42.95828, -78.83216,
42.95822, -78.83206,
42.95816, -78.83195,
42.95808, -78.83186,
42.95800, -78.83174,
42.95790, -78.83165,
42.95780, -78.83156,
42.95770, -78.83147,
42.95760, -78.83138,
42.95748, -78.83130,
42.95737, -78.83119,
42.95727, -78.83110,
42.95716, -78.83100,
42.95705, -78.83091,
42.95694, -78.83081,
42.95683, -78.83072,
42.95672, -78.83063,
42.95661, -78.83053,
42.95651, -78.83042,
42.95640, -78.83033,
42.95630, -78.83024,
42.95620, -78.83014,
42.95610, -78.83006,
42.95601, -78.82998,
42.95593, -78.82991,
42.95585, -78.82984,
42.95578, -78.82978,
42.95572, -78.82972,
42.95567, -78.82967,
42.95565, -78.82963,
42.95564, -78.82960,
42.95562, -78.82954,
42.95560, -78.82948,
42.95555, -78.82941,
42.95551, -78.82932,
42.95547, -78.82921,
42.95543, -78.82909,
42.95538, -78.82898,
42.95531, -78.82886,
42.95526, -78.82875,
42.95521, -78.82863,
42.95516, -78.82853,
42.95511, -78.82841,
42.95506, -78.82830,
42.95502, -78.82821,
42.95498, -78.82813,
42.95496, -78.82806,
42.95493, -78.82801,
42.95492, -78.82797,
42.95490, -78.82793,
42.95487, -78.82787,
42.95484, -78.82779,
42.95480, -78.82770,
42.95475, -78.82760,
42.95470, -78.82749,
42.95465, -78.82737,
42.95459, -78.82724,
42.95454, -78.82713,
42.95448, -78.82700,
42.95443, -78.82689,
42.95438, -78.82679,
42.95434, -78.82669,
42.95430, -78.82659,
42.95426, -78.82649,
42.95422, -78.82641,
42.95420, -78.82636,
42.95418, -78.82631,
42.95416, -78.82628,
42.95413, -78.82622,
42.95410, -78.82613,
42.95405, -78.82603,
42.95401, -78.82593,
42.95395, -78.82581,
42.95390, -78.82569,
42.95385, -78.82557,
42.95379, -78.82545,
42.95373, -78.82532,
42.95368, -78.82520,
42.95362, -78.82507,
42.95357, -78.82494,
42.95351, -78.82481,
42.95346, -78.82469,
42.95340, -78.82457,
42.95335, -78.82445,
42.95330, -78.82434,
42.95326, -78.82425,
42.95322, -78.82417,
42.95319, -78.82410,
42.95316, -78.82405,
42.95314, -78.82400,
42.95312, -78.82398,
42.95310, -78.82392,
42.95309, -78.82390,
42.95298, -78.82397,
42.95291, -78.82404,
42.95284, -78.82412,
42.95276, -78.82421,
42.95269, -78.82432,
42.95260, -78.82442,
42.95250, -78.82450,
42.95241, -78.82460,
42.95232, -78.82470,
42.95224, -78.82479,
42.95216, -78.82488,
42.95207, -78.82496,
42.95199, -78.82504,
42.95192, -78.82512,
42.95185, -78.82519,
42.95178, -78.82526,
42.95171, -78.82533,
42.95164, -78.82541,
42.95157, -78.82549,
42.95150, -78.82557,
42.95143, -78.82566,
42.95136, -78.82574,
42.95129, -78.82582,
42.95121, -78.82591,
42.95114, -78.82600,
42.95106, -78.82608,
42.95098, -78.82618,
42.95090, -78.82627,
42.95083, -78.82636,
42.95075, -78.82644,
42.95067, -78.82653,
42.95060, -78.82661,
42.95052, -78.82670,
42.95045, -78.82678,
42.95038, -78.82687,
42.95031, -78.82695,
42.95024, -78.82703,
42.95016, -78.82711,
42.95009, -78.82720,
42.95001, -78.82728,
42.94993, -78.82737,
42.94985, -78.82746,
42.94977, -78.82755,
42.94968, -78.82764,
42.94960, -78.82774,
42.94951, -78.82783,
42.94942, -78.82793,
42.94934, -78.82803,
42.94927, -78.82811,
42.94919, -78.82820,
42.94912, -78.82828,
42.94904, -78.82836,
42.94897, -78.82845,
42.94888, -78.82854,
42.94881, -78.82863,
42.94873, -78.82872,
42.94864, -78.82882,
42.94856, -78.82892,
42.94847, -78.82902,
42.94839, -78.82913,
42.94830, -78.82923,
42.94821, -78.82932,
42.94815, -78.82940,
42.94808, -78.82948,
42.94803, -78.82955,
42.94798, -78.82961,
42.94795, -78.82965,
42.94792, -78.82968,
42.94791, -78.82970,
42.94789, -78.82968,
42.94788, -78.82970,
42.94785, -78.82973,
42.94780, -78.82976,
42.94775, -78.82981,
42.94769, -78.82988,
42.94763, -78.82995,
42.94757, -78.83002,
42.94749, -78.83011,
42.94742, -78.83019,
42.94734, -78.83029,
42.94725, -78.83039,
42.94716, -78.83049,
42.94707, -78.83059,
42.94696, -78.83070,
42.94686, -78.83082,
42.94676, -78.83093,
42.94665, -78.83104,
42.94654, -78.83116,
42.94643, -78.83127,
42.94632, -78.83138,
42.94622, -78.83150,
42.94611, -78.83161,
42.94601, -78.83173,
42.94590, -78.83185,
42.94579, -78.83198,
42.94569, -78.83211,
42.94558, -78.83223,
42.94547, -78.83236,
42.94536, -78.83248,
42.94524, -78.83258,
42.94512, -78.83270,
42.94501, -78.83282,
42.94490, -78.83294,
42.94479, -78.83306,
42.94468, -78.83318,
42.94457, -78.83331,
42.94446, -78.83344,
42.94434, -78.83356,
42.94423, -78.83368,
42.94411, -78.83380,
42.94400, -78.83393,
42.94389, -78.83406,
42.94378, -78.83419,
42.94367, -78.83431,
42.94356, -78.83443,
42.94344, -78.83455,
42.94333, -78.83466,
42.94322, -78.83478,
42.94311, -78.83490,
42.94300, -78.83503,
42.94288, -78.83515,
42.94277, -78.83527,
42.94266, -78.83539,
42.94255, -78.83552,
42.94243, -78.83564,
42.94232, -78.83577,
42.94221, -78.83589,
42.94210, -78.83601,
42.94199, -78.83613,
42.94188, -78.83625,
42.94177, -78.83637,
42.94166, -78.83649,
42.94156, -78.83661,
42.94145, -78.83673,
42.94134, -78.83685,
42.94124, -78.83697,
42.94113, -78.83708,
42.94103, -78.83720,
42.94094, -78.83731,
42.94085, -78.83741,
42.94077, -78.83751,
42.94069, -78.83759,
42.94063, -78.83767,
42.94057, -78.83773,
42.94052, -78.83779,
42.94047, -78.83784,
42.94044, -78.83787,
42.94042, -78.83790,
42.94041, -78.83791,
42.94039, -78.83794,
42.94038, -78.83797,
42.94036, -78.83803,
42.94031, -78.83808,
42.94025, -78.83813,
42.94019, -78.83820,
42.94013, -78.83826,
42.94007, -78.83833,
42.94000, -78.83840,
42.93993, -78.83848,
42.93987, -78.83855,
42.93981, -78.83861,
42.93976, -78.83866,
42.93973, -78.83870,
42.93970, -78.83873,
42.93969, -78.83875,
42.93969, -78.83873,
42.93968, -78.83875,
42.93964, -78.83879,
42.93959, -78.83884,
42.93953, -78.83891,
42.93946, -78.83898,
42.93938, -78.83906,
42.93930, -78.83915,
42.93922, -78.83924,
42.93913, -78.83933,
42.93904, -78.83942,
42.93894, -78.83951,
42.93885, -78.83962,
42.93875, -78.83972,
42.93865, -78.83983,
42.93855, -78.83994,
42.93844, -78.84006,
42.93834, -78.84017,
42.93823, -78.84029,
42.93813, -78.84041,
42.93805, -78.84050,
42.93797, -78.84059,
42.93788, -78.84069,
42.93780, -78.84078,
42.93769, -78.84086,
42.93759, -78.84096,
42.93749, -78.84106,
42.93739, -78.84117,
42.93730, -78.84128,
42.93720, -78.84138,
42.93710, -78.84149,
42.93702, -78.84159,
42.93693, -78.84168,
42.93684, -78.84176,
42.93677, -78.84183,
42.93672, -78.84189,
42.93668, -78.84194,
42.93665, -78.84198,
42.93662, -78.84201,
42.93661, -78.84203,
42.93658, -78.84206,
42.93655, -78.84209,
42.93651, -78.84213,
42.93646, -78.84219,
42.93640, -78.84225,
42.93634, -78.84232,
42.93627, -78.84240,
42.93619, -78.84249,
42.93611, -78.84257,
42.93602, -78.84265,
42.93592, -78.84275,
42.93583, -78.84284,
42.93573, -78.84294,
42.93563, -78.84304,
42.93552, -78.84315,
42.93542, -78.84326,
42.93532, -78.84338,
42.93521, -78.84349,
42.93511, -78.84361,
42.93501, -78.84373,
42.93490, -78.84385,
42.93479, -78.84398,
42.93466, -78.84411,
42.93454, -78.84426,
42.93442, -78.84440,
42.93429, -78.84455,
42.93417, -78.84469,
42.93404, -78.84483,
42.93391, -78.84497,
42.93378, -78.84511,
42.93365, -78.84525,
42.93352, -78.84538,
42.93340, -78.84552,
42.93327, -78.84565,
42.93314, -78.84578,
42.93301, -78.84592,
42.93289, -78.84605,
42.93275, -78.84619,
42.93262, -78.84633,
42.93249, -78.84647,
42.93236, -78.84660,
42.93223, -78.84674,
42.93211, -78.84689,
42.93197, -78.84702,
42.93184, -78.84715,
42.93171, -78.84729,
42.93158, -78.84742,
42.93145, -78.84755,
42.93132, -78.84768,
42.93119, -78.84781,
42.93106, -78.84794,
42.93094, -78.84807,
42.93082, -78.84820,
42.93069, -78.84833,
42.93056, -78.84847,
42.93044, -78.84860,
42.93031, -78.84874,
42.93019, -78.84888,
42.93006, -78.84901,
42.92994, -78.84915,
42.92981, -78.84929,
42.92969, -78.84942,
42.92956, -78.84956,
42.92943, -78.84970,
42.92931, -78.84983,
42.92918, -78.84997,
42.92906, -78.85011,
42.92893, -78.85024,
42.92881, -78.85037,
42.92869, -78.85050,
42.92857, -78.85063,
42.92845, -78.85075,
42.92834, -78.85087,
42.92823, -78.85098,
42.92813, -78.85108,
42.92804, -78.85118,
42.92796, -78.85127,
42.92789, -78.85134,
42.92785, -78.85140,
42.92781, -78.85144,
42.92778, -78.85147,
42.92776, -78.85147,
42.92772, -78.85148,
42.92765, -78.85136,
42.92764, -78.85127,
42.92764, -78.85116,
42.92764, -78.85105,
42.92762, -78.85094,
42.92758, -78.85082,
42.92753, -78.85071,
42.92747, -78.85060,
42.92741, -78.85048,
42.92733, -78.85035,
42.92726, -78.85021,
42.92718, -78.85006,
42.92709, -78.84991,
42.92701, -78.84977,
42.92691, -78.84961,
42.92681, -78.84945,
42.92671, -78.84929,
42.92662, -78.84913,
42.92652, -78.84897,
42.92642, -78.84880,
42.92634, -78.84860,
42.92624, -78.84841,
42.92613, -78.84823,
42.92602, -78.84803,
42.92592, -78.84783,
42.92581, -78.84763,
42.92570, -78.84743,
42.92559, -78.84723,
42.92547, -78.84702,
42.92534, -78.84681,
42.92521, -78.84660,
42.92507, -78.84639,
42.92492, -78.84619,
42.92477, -78.84600,
42.92462, -78.84580,
42.92446, -78.84560,
42.92430, -78.84540,
42.92414, -78.84521,
42.92396, -78.84502,
42.92378, -78.84485,
42.92359, -78.84468,
42.92338, -78.84453,
42.92318, -78.84438,
42.92297, -78.84424,
42.92276, -78.84411,
42.92254, -78.84400,
42.92232, -78.84391,
42.92210, -78.84382,
42.92188, -78.84374,
42.92165, -78.84368,
42.92143, -78.84363,
42.92119, -78.84361,
42.92096, -78.84359,
42.92073, -78.84358,
42.92050, -78.84358,
42.92028, -78.84358,
42.92007, -78.84357,
42.91985, -78.84357,
42.91963, -78.84357,
42.91942, -78.84358,
42.91920, -78.84358,
42.91899, -78.84358,
42.91878, -78.84358,
42.91857, -78.84358,
42.91837, -78.84358,
42.91816, -78.84358,
42.91796, -78.84358,
42.91775, -78.84358,
42.91753, -78.84358,
42.91731, -78.84358,
42.91709, -78.84358,
42.91687, -78.84358,
42.91665, -78.84358,
42.91642, -78.84358,
42.91620, -78.84358,
42.91597, -78.84358,
42.91574, -78.84358,
42.91551, -78.84358,
42.91528, -78.84358,
42.91505, -78.84358,
42.91482, -78.84357,
42.91459, -78.84357,
42.91435, -78.84356,
42.91412, -78.84356,
42.91389, -78.84356,
42.91365, -78.84356,
42.91341, -78.84356,
42.91317, -78.84356,
42.91294, -78.84356,
42.91270, -78.84355,
42.91246, -78.84355,
42.91222, -78.84355,
42.91198, -78.84355,
42.91174, -78.84355,
42.91150, -78.84356,
42.91126, -78.84355,
42.91102, -78.84355,
42.91078, -78.84355,
42.91053, -78.84355,
42.91030, -78.84356,
42.91006, -78.84357,
42.90983, -78.84356,
42.90959, -78.84357,
42.90936, -78.84356,
42.90913, -78.84357,
42.90891, -78.84360,
42.90869, -78.84364,
42.90846, -78.84369,
42.90824, -78.84374,
42.90802, -78.84381,
42.90782, -78.84389,
42.90760, -78.84398,
42.90739, -78.84407,
42.90718, -78.84418,
42.90697, -78.84429,
42.90677, -78.84440,
42.90657, -78.84451,
42.90637, -78.84461,
